iso3,country,year,gdp_current_usd,global_gdp_total,gdp_share,gdp_log,gdp_rank,gdp_share_change
FIN,Finland,1998,133990876724.522,31421746688770.94,0.004264272067739817,11.127075228789552,31,0.00024059900241595565
PRT,Portugal,1998,123946327916.296,31421746688770.94,0.003944603371161101,11.093233664711642,32,0.0002332246135529777
ISR,Israel,1998,120547409278.703,31421746688770.94,0.0038364324705660786,11.08115788125803,33,4.756057077028855e-05
THA,Thailand,1998,113675596787.738,31421746688770.94,0.003617736401279111,11.055667242894222,34,-0.0011454926204122599
IRN,"Iran, Islamic Rep.",1998,110276913362.508,31421746688770.94,0.0035095729863393365,11.042484601753735,35,-0.00010356734991315763
COL,Colombia,1998,98443739941.1664,31421746688770.94,0.00313298114570909,10.993188104471622,36,-0.0002499068601921452
IDN,Indonesia,1998,95445547872.715,31421746688770.94,0.003037563405309482,10.979755675218868,37,-0.003805283627376813
VEN,"Venezuela, RB",1998,91336763255.0597,31421746688770.94,0.0029068009541207435,10.960645617240614,38,0.00018431274879380632
IRL,Ireland,1998,90199410115.5097,31421746688770.94,0.002870604585064136,10.955203697359938,39,0.0002426648182598844
SGP,Singapore,1998,85728207781.7785,31421746688770.94,0.0027283081564786096,10.933123744540685,40,-0.000447288322127367
EGY,"Egypt, Arab Rep.",1998,84828807556.0803,31421746688770.94,0.00269968466095474,10.928543362139537,41,0.00021193496268962896
CHL,Chile,1998,81990010704.0602,31421746688770.94,0.002609339688088079,10.913760943110871,42,-0.00011009536349233058
ARE,United Arab Emirates,1998,75674336283.1858,31421746688770.94,0.002408342764415106,10.878948620579202,43,-9.217069553813222e-05
PHL,Philippines,1998,74492416329.9142,31421746688770.94,0.002370728052382118,10.872112061825954,44,-0.0006140141251350629
MYS,Malaysia,1998,72167498980.8398,31421746688770.94,0.002296737342314264,10.858341654755424,45,-0.0008751018514666035
CZE,Czechia,1998,67187217327.7326,31421746688770.94,0.002138239417216835,10.827286654421535,46,0.00015468422470475435
PAK,Pakistan,1998,62191955814.3478,31421746688770.94,0.0019792647566779947,10.793734214733169,47,-9.149953276951263e-07
NZL,New Zealand,1998,56227169851.0448,31421746688770.94,0.0017894348906815696,10.7499462241993,48,-0.00030625084584008644
PER,Peru,1998,55501467877.381,31421746688770.94,0.0017663393581240766,10.744304469295948,49,-7.79083765837553e-05
PRI,Puerto Rico (US),1998,54086400000.0,31421746688770.94,0.0017213046918021471,10.733088075689324,50,0.00019297066031170743
BGD,Bangladesh,1998,49984559471.3656,31421746688770.94,0.0015907632368899586,10.69883586889606,51,6.0612785552680015e-05
HUN,Hungary,1998,48784412623.5939,31421746688770.94,0.0015525684522505487,10.688281080344364,52,4.9242223251543676e-05
DZA,Algeria,1998,48187781984.4881,31421746688770.94,0.001533580626875487,10.682936936799937,53,5.54558741264438e-06
MAR,Morocco,1998,46497608724.9865,31421746688770.94,0.0014797907062755096,10.667430618605072,54,0.00023815012635295838
UKR,Ukraine,1998,41882523345.1804,31421746688770.94,0.0013329151864160302,10.622032839240685,55,-0.00025772607425598266
ROU,Romania,1998,41696091973.7076,31421746688770.94,0.0013269819907436387,10.620095352005189,56,0.00019865347167160653
SVK,Slovak Republic,1998,29976207629.4888,31421746688770.94,0.0009539955854905186,10.476776688226554,57,7.085574236298194e-05
ECU,Ecuador,1998,27981896948.4742,31421746688770.94,0.0008905264632686373,10.446877152840923,58,-2.6810242688021747e-06
LBY,Libya,1998,27251301398.2813,31421746688770.94,0.0008672751921846529,10.435387247038227,59,-0.00010645608479787662
VNM,Viet Nam,1998,27209602050.0452,31421746688770.94,0.000865948106563057,10.43472219011738,60,1.4554417153067362e-05
KWT,Kuwait,1998,25943705784.2996,31421746688770.94,0.0008256608406040964,10.414032010557774,61,-0.00013694716101672307
HRV,Croatia,1998,25890228429.7214,31421746688770.94,0.000823958918839279,10.413135882235949,62,5.718335291013323e-05
CUB,Cuba,1998,25736331200.0,31421746688770.94,0.0008190611252428333,10.410546636851283,63,1.4538137455826915e-05
URY,Uruguay,1998,25385886977.5228,31421746688770.94,0.000807908205389322,10.404592342163081,64,4.766709165092127e-05
KAZ,Kazakhstan,1998,22135245507.3656,31421746688770.94,0.0007044562393877352,10.345084343206796,65,1.4259429726344326e-06
SVN,Slovenia,1998,22058635314.4836,31421746688770.94,0.0007020181129003437,10.343578640755023,66,4.462984377481306e-05
TUN,Tunisia,1998,21802893587.126,31421746688770.94,0.0006938791087294204,10.338514135142594,67,3.587770490295515e-05
DOM,Dominican Republic,1998,21672215546.7642,31421746688770.94,0.0006897202679859013,10.335903311437477,68,5.483273895989164e-05
SRB,Serbia,1998,21004077441.4802,31421746688770.94,0.0006684567108736301,10.322303610850286,69,-0.00019275991291067753
IRQ,Iraq,1998,20617405044.2425,31421746688770.94,0.0006561508260013583,10.31423400304812,70,-2.4419897618013255e-06
LUX,Luxembourg,1998,20150053345.1878,31421746688770.94,0.0006412773148727833,10.304276200228495,71,2.077691951444659e-05
CIV,Cote d'Ivoire,1998,19619654755.679,31421746688770.94,0.0006243973306133996,10.292691360891904,72,5.198828231472248e-05
GTM,Guatemala,1998,19395491992.9939,31421746688770.94,0.0006172633299193767,10.287700800545116,73,5.302234188938378e-05
LBN,Lebanon,1998,17247179005.5219,31421746688770.94,0.0005488930700241897,10.236718070857199,74,4.929575831458136e-05
OMN,Oman,1998,16044213263.9792,31421746688770.94,0.0005106085738293109,10.20531842610653,75,-6.15541593739548e-05
LKA,Sri Lanka,1998,15760736956.1852,31421746688770.94,0.0005015869140660328,10.197576520800856,76,2.292115523416788e-05
BLR,Belarus,1998,15222012660.4232,31421746688770.94,0.00048444196343365686,10.1824720788161,77,3.633541715323234e-05
SYR,Syrian Arab Republic,1998,15200846153.8462,31421746688770.94,0.00048376833740049413,10.181867763584126,78,2.3710147556741485e-05
BGR,Bulgaria,1998,15031055046.7575,31421746688770.94,0.00047836471968406153,10.176989465277776,79,0.00011945446213644035
UZB,Uzbekistan,1998,14988971210.8383,31421746688770.94,0.0004770253977063231,10.175771825457426,80,9.375170681330774e-06
KEN,Kenya,1998,14093998843.7334,31421746688770.94,0.00044854281919248345,10.149034231531887,81,3.2554009052567574e-05
CRI,Costa Rica,1998,13684255946.5765,31421746688770.94,0.000435502713522504,10.136221188514071,82,3.540910921453924e-05
TZA,Tanzania,1998,12172790056.3733,31421746688770.94,0.0003874001715099893,10.085390131821878,83,3.349891510086273e-05
CMR,Cameroon,1998,11298144990.4104,31421746688770.94,0.0003595645112385802,10.053007143787733,84,1.7358456536658066e-05
LTU,Lithuania,1998,11289161847.2162,31421746688770.94,0.0003592786218740208,10.052661699352669,85,3.677455617915492e-05
SDN,Sudan,1998,11250221536.7484,31421746688770.94,0.0003580393428850613,10.05116107455761,86,-1.2449049258995851e-05
PAN,Panama,1998,11019557689.1677,31421746688770.94,0.0003506984445618268,10.042164162845268,87,3.1664741823971975e-05
SLV,El Salvador,1998,10936669900.0,31421746688770.94,0.0003480605329909426,10.03888510406187,88,2.3861717063352347e-05
QAT,Qatar,1998,10255495027.4725,31421746688770.94,0.00032638207955312245,10.010956628381708,89,-3.194696104194219e-05
CYP,Cyprus,1998,10248618778.2805,31421746688770.94,0.000326163242285414,10.010665338817036,90,2.3337979240787047e-05
PRY,Paraguay,1998,9260481572.42462,31421746688770.94,0.0002947156841454011,9.966633571866437,91,-2.1348424613130978e-05
JAM,Jamaica,1998,8787195622.43502,31421746688770.94,0.0002796533149309381,9.943850294865856,92,1.3231681677254516e-05
ISL,Iceland,1998,8637732541.50677,31421746688770.94,0.0002748966385307154,9.936399752438263,93,3.0145757630342662e-05
BOL,Bolivia,1998,8497494652.12546,31421746688770.94,0.0002704335547063071,9.929290899933163,94,1.9055309430447275e-05
ETH,Ethiopia,1998,8013274131.69715,31421746688770.94,0.0002550231917744032,9.903810000078732,95,-2.4196076331185876e-05
JOR,Jordan,1998,7912270803.94922,31421746688770.94,0.00025180875150956504,9.89830114292787,96,2.199461722362305e-05
GHA,Ghana,1998,7482069162.42008,31421746688770.94,0.00023811754440417266,9.87402171839287,97,1.9543683561663557e-05
BHR,Bahrain,1998,7031309042.55319,31421746688770.94,0.00022377206182067338,9.847036186617752,98,-5.203752497877579e-06
LVA,Latvia,1998,6974112951.26891,31421746688770.94,0.00022195179091559605,9.84348897683915,99,2.0567184059254093e-05
BHS,"Bahamas, The",1998,6833220000.0,31421746688770.94,0.0002174678596859149,9.83462540334349,100,1.662627471845507e-05
MAC,"Macao SAR, China",1998,6796914861.6572,31421746688770.94,0.00021631244529401623,9.832311829971689,101,-1.4190946325169781e-05
UGA,Uganda,1998,6584815846.52754,31421746688770.94,0.00020956237448380705,9.818543633822445,102,1.0719788258991056e-05
AGO,Angola,1998,6506221615.78722,31421746688770.94,0.0002070611058077278,9.813328852194266,103,-3.5520301585066936e-05
SEN,Senegal,1998,6505607909.05324,31421746688770.94,0.00020704157453405102,9.813287884942465,104,1.5425784708798573e-05
MMR,Myanmar,1998,6459461639.30243,31421746688770.94,0.00020557296522318477,9.810196323440405,105,5.579754087236982e-05
ZWE,Zimbabwe,1998,6405250000.0,31421746688770.94,0.00020384767477897776,9.80653608513482,106,-6.682267341858242e-05
YEM,"Yemen, Rep.",1998,6322175565.94651,31421746688770.94,0.0002012038232173083,9.800866551969092,107,-1.568446414413908e-05
COD,"Congo, Dem. Rep.",1998,6217805820.77104,31421746688770.94,0.0001978822464058967,9.793637155101122,108,4.700921127837667e-06
HND,Honduras,1998,6163707533.23486,31421746688770.94,0.0001961605633921541,9.789842023343647,109,1.9524573251675144e-05
TTO,Trinidad and Tobago,1998,6043686653.62189,31421746688770.94,0.00019234088777698972,9.781301939430943,110,1.035768927266318e-05
CHI,Channel Islands,1998,5945677376.61477,31421746688770.94,0.00018922173345441525,9.77420133989124,111,0.0
EST,Estonia,1998,5674080542.88575,31421746688770.94,0.0001805781390540416,9.753895496261134,112,1.70969072887807e-05
MOZ,Mozambique,1998,5551118148.73836,31421746688770.94,0.0001766648494662501,9.744380470855381,113,2.2088300256244234e-05
BRN,Brunei Darussalam,1998,5550846019.54348,31421746688770.94,0.00017665618892940673,9.744359180170969,114,-7.051317222875995e-05
GIN,Guinea,1998,5232118046.3713,31421746688770.94,0.0001665126416489469,9.718677533922733,115,-8.465752871986333e-06
NPL,Nepal,1998,4856255044.39064,31421746688770.94,0.0001545507667823603,9.686301487264656,116,-1.4539266468752545e-06
BWA,Botswana,1998,4790481509.17679,31421746688770.94,0.00015245751792941365,9.680379168167915,117,-6.768758753692566e-06
NIC,Nicaragua,1998,4635347385.5446,31421746688770.94,0.00014752036006964294,9.666082286910237,118,8.284872246986367e-06
GAB,Gabon,1998,4483417309.83011,31421746688770.94,0.00014268517133174936,9.651609164233099,119,-2.6263908018630774e-05
AZE,Azerbaijan,1998,4446368570.6901,31421746688770.94,0.0001415060917755753,9.648005459618592,120,1.5833018526932656e-05
MDG,Madagascar,1998,4401967632.73718,31421746688770.94,0.00014009302781090437,9.643646844901719,121,4.885817297911008e-06
MUS,Mauritius,1998,4225813976.36359,31421746688770.94,0.00013448692137390793,9.625910375154305,122,-1.1100770512295676e-07
BIH,Bosnia and Herzegovina,1998,4116774300.60671,31421746688770.94,0.00013101672358901373,9.614557057746097,123,1.4555852982872227e-05
PSE,West Bank and Gaza,1998,4067800000.0,31421746688770.94,0.00012945811193410494,9.609359591981379,124,1.0209649881938693e-05
MLT,Malta,1998,4010111688.35255,31421746688770.94,0.00012762217607035917,9.603156468620112,125,7.51026778400809e-06
PYF,French Polynesia,1998,3903186592.82431,31421746688770.94,0.0001242192749971845,9.591419313335297,126,4.87378859086163e-06
MLI,Mali,1998,3894433432.46871,31421746688770.94,0.00012394070485777442,9.590444284845564,127,1.5631984512291583e-05
NAM,Namibia,1998,3873109865.55683,31421746688770.94,0.0001232620803649005,9.588059816461513,128,-8.520504182196623e-06
PNG,Papua New Guinea,1998,3789443014.61662,31421746688770.94,0.00012059937508091609,9.57857538056043,129,-3.5973788950239885e-05
MKD,North Macedonia,1998,3765745023.2074,31421746688770.94,0.00011984518430839328,9.575850910804688,130,-4.261835580995311e-06
HTI,Haiti,1998,3723903723.63772,31421746688770.94,0.00011851358107245248,9.570998444373384,131,1.2613120622801375e-05
GEO,Georgia,1998,3613497316.55319,31421746688770.94,0.00011499988693641053,9.557927736539407,132,3.65775741482187e-06
NCL,New Caledonia,1998,3556304832.68104,31421746688770.94,0.00011317973083755849,9.550998979935201,133,8.795895613367363e-06
ZMB,Zambia,1998,3537741941.89367,31421746688770.94,0.00011258896511815933,9.548726150422477,134,-2.389715993425176e-05
BMU,Bermuda,1998,3130748000.0,31421746688770.94,9.963634520415831e-05,9.495648111815596,135,6.616740646716814e-06
KHM,Cambodia,1998,3120425502.66241,31421746688770.94,9.930783076987706e-05,9.494213818652574,136,-9.905890919356593e-06
SOM,"Somalia, Fed. Rep.",1998,2962047564.41651,31421746688770.94,9.42674382094438e-05,9.471592028120966,137,2.475238446352239e-05
MCO,Monaco,1998,2934593467.68589,31421746688770.94,9.339370903701587e-05,9.467547946479945,138,3.312080126044876e-06
BRB,Barbados,1998,2817083478.34734,31421746688770.94,8.965394273750127e-05,9.449799716580536,139,1.0413433912995985e-05
BFA,Burkina Faso,1998,2804902367.14687,31421746688770.94,8.926627774480934e-05,9.447917748962123,140,1.1634282420495103e-05
NER,Niger,1998,2643363518.99272,31421746688770.94,8.412528893364696e-05,9.422156892014254,141,1.1483922996328983e-05
TKM,Turkmenistan,1998,2605689134.49042,31421746688770.94,8.29262981558439e-05,9.415922602002636,142,5.209253756613999e-06
ALB,Albania,1998,2600356999.20614,31421746688770.94,8.275660245633062e-05,9.415032975717736,143,1.000907691295477e-05
MWI,Malawi,1998,2547609590.06984,31421746688770.94,8.10779112728405e-05,9.406132875048987,144,-4.1849240025626855e-05
LIE,Liechtenstein,1998,2479699106.02264,31421746688770.94,7.891665382525663e-05,9.394398985454432,145,6.019305777255537e-06
BEN,Benin,1998,2455092686.34712,31421746688770.94,7.813355223898123e-05,9.390067892552372,146,6.190501328934251e-06
TGO,Togo,1998,2241650112.33333,31421746688770.94,7.134072254278657e-05,9.350567826750844,147,4.202213784031735e-06
MRT,Mauritania,1998,2032347664.94993,31421746688770.94,6.467965276024014e-05,9.30799800285108,148,-1.0372480431771272e-06
RWA,Rwanda,1998,1989343546.17594,31421746688770.94,6.331104269537197e-05,9.298709789320924,149,4.585720223590542e-06
COG,"Congo, Rep.",1998,1949481379.21951,31421746688770.94,6.204242553824e-05,9.289919091311212,150,-1.1626567699452809e-05
ARM,Armenia,1998,1893726437.26462,31421746688770.94,6.0268019344111544e-05,9.277317242160773,151,8.268723481576998e-06
TCD,Chad,1998,1744794531.21401,31421746688770.94,5.552824763359002e-05,9.241744291344544,152,6.535786226980518e-06
MDA,Moldova,1998,1698717504.65549,31421746688770.94,5.406184199373466e-05,9.230121162053258,153,-7.153970288558136e-06
ABW,Aruba,1998,1665363128.49162,31421746688770.94,5.300033588160661e-05,9.221508945052738,154,4.415307296786647e-06
FJI,Fiji,1998,1653146716.58235,31421746688770.94,5.261154744058605e-05,9.218311398867602,155,-1.3683376741447532e-05
KGZ,Kyrgyz Republic,1998,1645963749.83146,31421746688770.94,5.2382948858144516e-05,9.216420266221618,156,-3.68787070057614e-06
SWZ,Eswatini,1998,1576908856.34674,31421746688770.94,5.018527047416729e-05,9.19780659229556,157,-4.263240788582422e-06
IMN,Isle of Man,1998,1385124213.31567,31421746688770.94,4.4081706438384157e-05,9.141488721226237,158,6.711142173713026e-06
TJK,Tajikistan,1998,1320199581.52261,31421746688770.94,4.201547401546599e-05,9.12063959075275,159,1.278795973870269e-05
LAO,Lao PDR,1998,1280177838.71905,31421746688770.94,4.074177834221233e-05,9.10727030481155,160,-1.4667678855944101e-05
AND,Andorra,1998,1211953994.05714,31421746688770.94,3.857054816402842e-05,9.083486134263982,161,1.1243625494962412e-06
GRL,Greenland,1998,1149858069.75766,31421746688770.94,3.659433961920964e-05,9.06064423746224,162,2.5891352683206112e-06
MNG,Mongolia,1998,1124440204.84738,31421746688770.94,3.578541371314716e-05,9.050936365600647,163,-1.66992632441698e-06
SUR,Suriname,1998,1110850000.0,31421746688770.94,3.535290418457163e-05,9.045655419363593,164,5.969836378964157e-06
FRO,Faroe Islands,1998,1104744235.30111,31421746688770.94,3.5158587657251655e-05,9.043261744035236,165,5.54270074411341e-06
SMR,San Marino,1998,1048316225.70471,31421746688770.94,3.3362761023063764e-05,9.02049230780312,166,2.388009142950101e-06
CAF,Central African Republic,1998,967338389.650578,31421746688770.94,3.078563388700068e-05,8.98557842346297,167,1.0435643009715918e-06
BLZ,Belize,1998,929047000.0,31421746688770.94,2.9567006863180197e-05,8.96803768527925,168,1.8809872708742609e-06
LSO,Lesotho,1998,928460893.108965,31421746688770.94,2.954835395706265e-05,8.967763615922156,169,-2.105051270171906e-06
BDI,Burundi,1998,893770740.207416,31421746688770.94,2.844433662648102e-05,8.951226132854591,170,-2.4127258995061876e-06
LCA,St. Lucia,1998,877407407.407407,31421746688770.94,2.7923572043847025e-05,8.943201296563778,171,2.3622583583757956e-06
MNE,Montenegro,1998,854261160.714286,31421746688770.94,2.718694059804033e-05,8.931590661459639,172,5.991830388082064e-07
